"","GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"3251","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","BP",0.10474172312429,0.266021669918835,0.575082984636409,1.8374156219865,4.00805682179582,7,68,"7"
"3252","GO:1904377","positive regulation of protein localization to cell periphery","BP",0.10474172312429,0.266021669918835,0.575082984636409,1.8374156219865,4.00805682179582,7,68,"7"
"3253","GO:0000209","protein polyubiquitination","BP",0.10518479445844,0.266021669918835,0.575082984636409,1.32972047248713,20.0402841089791,26,340,"7"
"3254","GO:0002828","regulation of type 2 immune response","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3255","GO:0006221","pyrimidine nucleotide biosynthetic process","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3256","GO:0006363","termination of RNA polymerase I transcription","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3257","GO:0008045","motor neuron axon guidance","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3258","GO:0031114","regulation of microtubule depolymerization","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3259","GO:0034368","protein-lipid complex remodeling","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3260","GO:0034369","plasma lipoprotein particle remodeling","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3261","GO:0045940","positive regulation of steroid metabolic process","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3262","GO:0048710","regulation of astrocyte differentiation","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3263","GO:0050974","detection of mechanical stimulus involved in sensory perception","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3264","GO:0090075","relaxation of muscle","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3265","GO:1900745","positive regulation of p38MAPK cascade","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3266","GO:1902624","positive regulation of neutrophil migration","BP",0.107006074135415,0.266021669918835,0.575082984636409,2.37023666265544,1.82720237464221,4,31,"7"
"3267","GO:0030521","androgen receptor signaling pathway","BP",0.107080187055697,0.266021669918835,0.575082984636409,2.10573860124566,2.53450651966501,5,43,"7"
"3268","GO:0070296","sarcoplasmic reticulum calcium ion transport","BP",0.107080187055697,0.266021669918835,0.575082984636409,2.10573860124566,2.53450651966501,5,43,"7"
"3269","GO:0071364","cellular response to epidermal growth factor stimulus","BP",0.107080187055697,0.266021669918835,0.575082984636409,2.10573860124566,2.53450651966501,5,43,"7"
"3270","GO:0090317","negative regulation of intracellular protein transport","BP",0.107080187055697,0.266021669918835,0.575082984636409,2.10573860124566,2.53450651966501,5,43,"7"
"3271","GO:1901031","regulation of response to reactive oxygen species","BP",0.107080187055697,0.266021669918835,0.575082984636409,2.10573860124566,2.53450651966501,5,43,"7"
"3272","GO:1901659","glycosyl compound biosynthetic process","BP",0.107080187055697,0.266021669918835,0.575082984636409,2.10573860124566,2.53450651966501,5,43,"7"
"3273","GO:1903146","regulation of autophagy of mitochondrion","BP",0.107080187055697,0.266021669918835,0.575082984636409,2.10573860124566,2.53450651966501,5,43,"7"
"3274","GO:0048814","regulation of dendrite morphogenesis","BP",0.107221352809597,0.266021669918835,0.575082984636409,1.67631617786586,5.59949114809711,9,95,"7"
"3275","GO:1903725","regulation of phospholipid metabolic process","BP",0.107221352809597,0.266021669918835,0.575082984636409,1.67631617786586,5.59949114809711,9,95,"7"
"3276","GO:0048469","cell maturation","BP",0.107573257943897,0.266021669918835,0.575082984636409,1.46658292015919,10.5506201632567,15,179,"7"
"3277","GO:0060326","cell chemotaxis","BP",0.107634333921124,0.266021669918835,0.575082984636409,1.34251383480221,18.3309657585074,24,311,"7"
"3278","GO:0033044","regulation of chromosome organization","BP",0.107751420244755,0.266021669918835,0.575082984636409,1.31798635720589,20.9833563023428,27,356,"7"
"3279","GO:0045766","positive regulation of angiogenesis","BP",0.108073124854816,0.266021669918835,0.575082984636409,1.42757895240144,12.2599385137284,17,208,"7"
"3280","GO:0072511","divalent inorganic cation transport","BP",0.108991428589619,0.266021669918835,0.575082984636409,1.26990364925562,28.1742817767412,35,478,"7"
"3281","GO:2000278","regulation of DNA biosynthetic process","BP",0.109059771803012,0.266021669918835,0.575082984636409,1.61826981246219,6.42467931729036,10,109,"7"
"3282","GO:0016331","morphogenesis of embryonic epithelium","BP",0.109556804209049,0.266021669918835,0.575082984636409,1.50998931835265,8.90024382487014,13,151,"7"
"3283","GO:0051224","negative regulation of protein transport","BP",0.109556804209049,0.266021669918835,0.575082984636409,1.50998931835265,8.90024382487014,13,151,"7"
"3284","GO:0002699","positive regulation of immune effector process","BP",0.109573263772496,0.266021669918835,0.575082984636409,1.40848976679895,13.1440686950069,18,223,"7"
"3285","GO:0002418","immune response to tumor cell","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3286","GO:0002689","negative regulation of leukocyte chemotaxis","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3287","GO:0002726","positive regulation of T cell cytokine production","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3288","GO:0003215","cardiac right ventricle morphogenesis","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3289","GO:0006346","DNA methylation-dependent heterochromatin assembly","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3290","GO:0006450","regulation of translational fidelity","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3291","GO:0010875","positive regulation of cholesterol efflux","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3292","GO:0031290","retinal ganglion cell axon guidance","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3293","GO:0031498","chromatin disassembly","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3294","GO:0035493","SNARE complex assembly","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3295","GO:0043555","regulation of translation in response to stress","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3296","GO:0048670","regulation of collateral sprouting","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3297","GO:0051767","nitric-oxide synthase biosynthetic process","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3298","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3299","GO:0060965","negative regulation of gene silencing by miRNA","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3300","GO:0070262","peptidyl-serine dephosphorylation","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3301","GO:0071243","cellular response to arsenic-containing substance","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3302","GO:1900409","positive regulation of cellular response to oxidative stress","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3303","GO:2000774","positive regulation of cellular senescence","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3304","GO:2001169","regulation of ATP biosynthetic process","BP",0.110360929834014,0.266021669918835,0.575082984636409,2.82241553068477,1.17884024170465,3,20,"7"
"3305","GO:0001755","neural crest cell migration","BP",0.110610343937324,0.266021669918835,0.575082984636409,1.92086799276673,3.30075267677303,6,56,"7"
"3306","GO:1903307","positive regulation of regulated secretory pathway","BP",0.110610343937324,0.266021669918835,0.575082984636409,1.92086799276673,3.30075267677303,6,56,"7"
"3307","GO:0030032","lamellipodium assembly","BP",0.110992896757669,0.266021669918835,0.575082984636409,1.80767771128302,4.06699883388106,7,69,"7"
"3308","GO:0035914","skeletal muscle cell differentiation","BP",0.110992896757669,0.266021669918835,0.575082984636409,1.80767771128302,4.06699883388106,7,69,"7"
"3309","GO:0042698","ovulation cycle","BP",0.110992896757669,0.266021669918835,0.575082984636409,1.80767771128302,4.06699883388106,7,69,"7"
"3310","GO:0071230","cellular response to amino acid stimulus","BP",0.110992896757669,0.266021669918835,0.575082984636409,1.80767771128302,4.06699883388106,7,69,"7"
"3311","GO:0006303","double-strand break repair via nonhomologous end joining","BP",0.112500948241127,0.266021669918835,0.575082984636409,1.65695438772001,5.65843316018234,9,96,"7"
"3312","GO:0007596","blood coagulation","BP",0.113228041567967,0.266021669918835,0.575082984636409,1.31690979544649,20.2171101452348,26,343,"7"
"3313","GO:0001865","NK T cell differentiation","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3314","GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3315","GO:0002327","immature B cell differentiation","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3316","GO:0002934","desmosome organization","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3317","GO:0006930","substrate-dependent cell migration, cell extension","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3318","GO:0009133","nucleoside diphosphate biosynthetic process","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3319","GO:0009396","folic acid-containing compound biosynthetic process","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3320","GO:0010749","regulation of nitric oxide mediated signal transduction","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3321","GO:0014051","gamma-aminobutyric acid secretion","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3322","GO:0017062","respiratory chain complex III assembly","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3323","GO:0019062","virion attachment to host cell","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3324","GO:0021548","pons development","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3325","GO:0021932","hindbrain radial glia guided cell migration","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3326","GO:0030647","aminoglycoside antibiotic metabolic process","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3327","GO:0030953","astral microtubule organization","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3328","GO:0034163","regulation of toll-like receptor 9 signaling pathway","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3329","GO:0034350","regulation of glial cell apoptotic process","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3330","GO:0034447","very-low-density lipoprotein particle clearance","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3331","GO:0034551","mitochondrial respiratory chain complex III assembly","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3332","GO:0036500","ATF6-mediated unfolded protein response","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3333","GO:0045792","negative regulation of cell size","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3334","GO:0046710","GDP metabolic process","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3335","GO:0048755","branching morphogenesis of a nerve","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3336","GO:0051342","regulation of cyclic-nucleotide phosphodiesterase activity","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3337","GO:0051409","response to nitrosative stress","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3338","GO:0061140","lung secretory cell differentiation","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3339","GO:0070424","regulation of nucleotide-binding oligomerization domain containing signaling pathway","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3340","GO:0098598","learned vocalization behavior or vocal learning","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
"3341","GO:0098722","asymmetric stem cell division","BP",0.114079996476767,0.266021669918835,0.575082984636409,3.99684684684685,0.589420120852327,2,10,"7"
