"GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"GO:0060070","canonical Wnt signaling pathway","BP",0.0272670055933371,0.0944767941736081,1.02467485180789,3.10132543900962,1.68907028516909,5,339,"7"
"GO:0051047","positive regulation of secretion","BP",0.027568348050194,0.0952839848984297,1.02098008839335,3.09190005031025,1.69405279338493,5,340,"7"
"GO:1990778","protein localization to cell periphery","BP",0.027568348050194,0.0952839848984297,1.02098008839335,3.09190005031025,1.69405279338493,5,340,"7"
"GO:0002252","immune effector process","BP",0.0275851965821035,0.0952839848984297,1.02098008839335,1.98817442719882,6.47227817237358,12,1299,"7"
"GO:0031103","axon regeneration","BP",0.0277171568664773,0.0956413005454371,1.01935452691149,8.14,0.259090427223577,2,52,"7"
"GO:0046887","positive regulation of hormone secretion","BP",0.0277507227686373,0.0956587093175844,1.01927548317587,4.8018543956044,0.65270857627478,3,131,"7"
"GO:0045930","negative regulation of mitotic cell cycle","BP",0.0278718130161306,0.0959774752116036,1.0178306788263,3.08253076511503,1.69903530160076,5,341,"7"
"GO:0048738","cardiac muscle tissue development","BP",0.0283919125177591,0.0973847178545635,1.01150918965281,3.63093489965737,1.15095939785858,4,231,"7"
"GO:0071320","cellular response to cAMP","BP",0.0287122140428668,0.0973847178545635,1.01150918965281,7.97996589940324,0.264072935439415,2,53,"7"
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","BP",0.0287122140428668,0.0973847178545635,1.01150918965281,7.97996589940324,0.264072935439415,2,53,"7"
"GO:0003012","muscle system process","BP",0.0292386657499788,0.0973847178545635,1.01150918965281,2.70819365016762,2.32683133679635,6,467,"7"
"GO:0033043","regulation of organelle organization","BP",0.0293454124054399,0.0973847178545635,1.01150918965281,1.96845603559962,6.53206827096364,12,1311,"7"
"GO:0055114","oxidation-reduction process","BP",0.0293854463197837,0.0973847178545635,1.01150918965281,2.10681085183077,5.05226333085975,10,1014,"7"
"GO:0002232","leukocyte chemotaxis involved in inflammatory response","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0002278","eosinophil activation involved in immune response","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0002447","eosinophil mediated immunity","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0010756","positive regulation of plasminogen activation","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0019563","glycerol catabolic process","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0032106","positive regulation of response to extracellular stimulus","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0032109","positive regulation of response to nutrient levels","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0036265","RNA (guanine-N7)-methylation","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0042636","negative regulation of hair cycle","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0043308","eosinophil degranulation","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0044531","modulation of programmed cell death in other organism","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0044532","modulation of apoptotic process in other organism","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0046137","negative regulation of vitamin metabolic process","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0051136","regulation of NK T cell differentiation","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0052150","modulation by symbiont of host apoptotic process","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0052248","modulation of programmed cell death in other organism involved in symbiotic interaction","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0052433","modulation by organism of apoptotic process in other organism involved in symbiotic interaction","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0060309","elastin catabolic process","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0060754","positive regulation of mast cell chemotaxis","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0061419","positive regulation of transcription from RNA polymerase II promoter in response to hypoxia","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0070141","response to UV-A","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0070562","regulation of vitamin D receptor signaling pathway","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0071896","protein localization to adherens junction","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0071926","endocannabinoid signaling pathway","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0090272","negative regulation of fibroblast growth factor production","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0090678","cell dedifferentiation involved in phenotypic switching","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0097475","motor neuron migration","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1900019","regulation of protein kinase C activity","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1900020","positive regulation of protein kinase C activity","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1900028","negative regulation of ruffle assembly","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1901727","positive regulation of histone deacetylase activity","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1902396","protein localization to bicellular tight junction","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1903911","positive regulation of receptor clustering","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1904627","response to phorbol 13-acetate 12-myristate","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1904628","cellular response to phorbol 13-acetate 12-myristate","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1905174","regulation of vascular associated smooth muscle cell dedifferentiation","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:1990936","vascular associated smooth muscle cell dedifferentiation","BP",0.0295289976321083,0.0973847178545635,1.01150918965281,40.3591397849462,0.0298950492950281,1,6,"7"
"GO:0007050","cell cycle arrest","BP",0.0295751584910381,0.0974411410402178,1.01125763907318,3.58299516908213,1.1659069225061,4,234,"7"
"GO:0006754","ATP biosynthetic process","BP",0.0297214472921308,0.0976936351908711,1.01013372995089,7.82608695652174,0.269055443655253,2,54,"7"
"GO:2000179","positive regulation of neural precursor cell proliferation","BP",0.0297214472921308,0.0976936351908711,1.01013372995089,7.82608695652174,0.269055443655253,2,54,"7"
"GO:0003008","system process","BP",0.0297391775581036,0.0976936351908711,1.01013372995089,1.74091590185428,11.2903636170889,18,2266,"7"
"GO:0060249","anatomical structure homeostasis","BP",0.0297691354548051,0.0976963603869044,1.01012161533268,2.69620066758296,2.33679635322803,6,469,"7"
"GO:0000302","response to reactive oxygen species","BP",0.0299760054843922,0.098087338921611,1.0083870475777,3.56729196729197,1.17088943072193,4,235,"7"
"GO:0071695","anatomical structure maturation","BP",0.0299760054843922,0.098087338921611,1.0083870475777,3.56729196729197,1.17088943072193,4,235,"7"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","BP",0.0299760054843922,0.098087338921611,1.0083870475777,3.56729196729197,1.17088943072193,4,235,"7"
"GO:0002376","immune system process","BP",0.0303462841397644,0.0992021803165397,1.00347878259344,1.62959590210586,16.3775045054596,24,3287,"7"
"GO:0030336","negative regulation of cell migration","BP",0.0306991848870156,0.0999620863179075,1.00016468825088,3.0006513597134,1.74387787554331,5,350,"7"
"GO:0001706","endoderm formation","BP",0.0307446939020986,0.0999620863179075,1.00016468825088,7.6780147662018,0.274037951871091,2,55,"7"
"GO:0014888","striated muscle adaptation","BP",0.0307446939020986,0.0999620863179075,1.00016468825088,7.6780147662018,0.274037951871091,2,55,"7"
"GO:0022029","telencephalon cell migration","BP",0.0307446939020986,0.0999620863179075,1.00016468825088,7.6780147662018,0.274037951871091,2,55,"7"
"GO:2000649","regulation of sodium ion transmembrane transporter activity","BP",0.0307446939020986,0.0999620863179075,1.00016468825088,7.6780147662018,0.274037951871091,2,55,"7"
"GO:0032872","regulation of stress-activated MAPK cascade","BP",0.0307873688629691,0.0999620863179075,1.00016468825088,3.53628993800668,1.18085444715361,4,237,"7"
"GO:0046777","protein autophosphorylation","BP",0.0307873688629691,0.0999620863179075,1.00016468825088,3.53628993800668,1.18085444715361,4,237,"7"
"GO:0006412","translation","BP",0.0308417161575126,0.099968853981936,1.00013528650706,2.29907613889774,3.67709106328846,8,738,"7"
"GO:0051346","negative regulation of hydrolase activity","BP",0.0308490649586475,0.099968853981936,1.00013528650706,2.67252287327234,2.35672638609138,6,473,"7"
"GO:0030534","adult behavior","BP",0.0311088670741987,0.10071345575952,0.996912501921896,4.58536985402657,0.682603625569808,3,137,"7"
"GO:0010648","negative regulation of cell communication","BP",0.0313834083669431,0.101504292828088,0.993515590143614,1.89601820250284,7.36414714300859,13,1478,"7"
"GO:0031295","T cell costimulation","BP",0.0317817923994902,0.102397821045043,0.989709284748687,7.53542673107891,0.279020460086929,2,56,"7"
"GO:0031529","ruffle organization","BP",0.0317817923994902,0.102397821045043,0.989709284748687,7.53542673107891,0.279020460086929,2,56,"7"
"GO:0044273","sulfur compound catabolic process","BP",0.0317817923994902,0.102397821045043,0.989709284748687,7.53542673107891,0.279020460086929,2,56,"7"
"GO:1904645","response to amyloid-beta","BP",0.0317817923994902,0.102397821045043,0.989709284748687,7.53542673107891,0.279020460086929,2,56,"7"
"GO:0023057","negative regulation of signaling","BP",0.0318322914446556,0.102462097413987,0.989436758297684,1.89181552124331,7.3790946676561,13,1481,"7"
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","BP",0.0320286374730716,0.102995254155975,0.987182786375964,3.49077212806026,1.19580197180112,4,240,"7"
"GO:0038093","Fc receptor signaling pathway","BP",0.0324488656775623,0.104181875658761,0.982207827927349,3.47585560243788,1.20078448001696,4,241,"7"
"GO:1901565","organonitrogen compound catabolic process","BP",0.0324597674607647,0.104181875658761,0.982207827927349,1.93638935631206,6.6317184352804,12,1331,"7"
"GO:0021515","cell differentiation in spinal cord","BP",0.0328325825418263,0.105277707309068,0.977663581498568,7.39802371541502,0.284002968302767,2,57,"7"
"GO:0001667","ameboidal-type cell migration","BP",0.0330855700046915,0.105843233390404,0.975336901415405,2.62636363636364,2.39658645181809,6,481,"7"
"GO:0098655","cation transmembrane transport","BP",0.0331972076326992,0.105843233390404,0.975336901415405,2.15021699939908,4.43443231209583,9,890,"7"
"GO:0032386","regulation of intracellular transport","BP",0.0333593090693075,0.105843233390404,0.975336901415405,2.93137473342458,1.78373794127001,5,358,"7"
"GO:0001889","liver development","BP",0.0334611531669199,0.105843233390404,0.975336901415405,4.45150501672241,0.70253365843316,3,141,"7"
"GO:0033002","muscle cell proliferation","BP",0.033729005366552,0.105843233390404,0.975336901415405,3.43185185185185,1.21573200466448,4,244,"7"
"GO:0021885","forebrain cell migration","BP",0.0338969053093882,0.105843233390404,0.975336901415405,7.26552795031056,0.288985476518605,2,58,"7"
"GO:0031294","lymphocyte costimulation","BP",0.0338969053093882,0.105843233390404,0.975336901415405,7.26552795031056,0.288985476518605,2,58,"7"
"GO:0031638","zymogen activation","BP",0.0338969053093882,0.105843233390404,0.975336901415405,7.26552795031056,0.288985476518605,2,58,"7"
"GO:0003357","noradrenergic neuron differentiation","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0006689","ganglioside catabolic process","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0007406","negative regulation of neuroblast proliferation","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0009445","putrescine metabolic process","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0010753","positive regulation of cGMP-mediated signaling","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0016198","axon choice point recognition","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0019405","alditol catabolic process","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0021902","commitment of neuronal cell to specific neuron type in forebrain","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0023041","neuronal signal transduction","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0030913","paranodal junction assembly","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0031077","post-embryonic camera-type eye development","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
"GO:0031547","brain-derived neurotrophic factor receptor signaling pathway","BP",0.0343659156714818,0.105843233390404,0.975336901415405,33.6308243727599,0.0348775575108661,1,7,"7"
